date,store_id,sales,is_holiday,promotion,day_of_week,month,quarter,year,is_weekend,day_of_month,day_of_year,week_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,month_sin,month_cos,day_of_week_sin,day_of_week_cos,sales_lag_1,promotion_lag_1,sales_lag_7,promotion_lag_7,sales_lag_14,promotion_lag_14,sales_lag_30,promotion_lag_30,sales_rolling_mean_7,sales_rolling_std_7,sales_rolling_min_7,sales_rolling_max_7,promotion_rolling_sum_7,sales_rolling_mean_14,sales_rolling_std_14,sales_rolling_min_14,sales_rolling_max_14,promotion_rolling_sum_14,sales_rolling_mean_30,sales_rolling_std_30,sales_rolling_min_30,sales_rolling_max_30,promotion_rolling_sum_30,promotion_weekend,promotion_holiday,holiday_weekend,promotion_month,weekend_month,store_promotion,store_weekend,store_mean_encoded,dow_mean_encoded,month_mean_encoded
2020-08-07,1,843.65,True,0,4,8,3,2020,0,7,220,32,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1181.16,1.0,818.57,0.0,903.62,0.0,1211.21,1.0,1051.44,238.9974068199635,783.15,1425.73,3.0,940.4107142857143,214.3634834166653,693.99,1425.73,3.0,977.1713333333333,213.14074265018232,693.99,1529.79,8.0,0,0,0,0,0,0,0,1116.649181504173,1301.7165400811596,1176.5605730727216
2020-08-08,1,985.34,True,0,5,8,3,2020,1,8,221,32,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,843.65,0.0,1100.08,0.0,962.07,0.0,1195.43,1.0,1035.0485714285714,239.04015376979285,783.15,1425.73,3.0,942.0728571428572,214.6343899044834,693.99,1425.73,3.0,970.1683333333333,209.13606612035818,693.99,1529.79,7.0,0,0,1,0,8,0,1,1116.649181504173,1469.8601815385105,1176.5605730727216
2020-08-09,1,1377.56,True,1,6,8,3,2020,1,9,222,32,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,985.34,0.0,1425.73,1.0,1011.36,0.0,941.01,0.0,1028.1671428571428,226.27114720428537,783.15,1377.56,3.0,968.2299999999999,244.02909268552926,693.99,1425.73,4.0,984.7199999999999,221.83903468583884,693.99,1529.79,8.0,1,1,1,8,8,1,1,1116.649181504173,1469.4053345298032,1176.5605730727216
2020-08-10,1,893.48,True,0,0,8,3,2020,0,10,223,33,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1377.56,1.0,832.4,0.0,790.03,0.0,940.26,0.0,1036.892857142857,218.50807686935366,783.15,1377.56,3.0,975.6192857142858,239.74673750773746,693.99,1425.73,4.0,983.1606666666668,222.32620196976072,693.99,1529.79,8.0,0,0,0,0,0,0,0,1116.649181504173,1291.2825684412342,1176.5605730727216
2020-08-11,1,1154.89,True,1,1,8,3,2020,0,11,224,33,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,893.48,0.0,1193.91,1.0,726.0,0.0,1529.79,1.0,1031.3185714285714,214.29190056467266,783.15,1377.56,3.0,1006.2542857142859,232.6948533269157,693.99,1425.73,5.0,970.6640000000001,199.95185609506618,693.99,1425.73,8.0,0,1,0,8,0,1,0,1116.649181504173,1302.3802580355905,1176.5605730727216
2020-08-12,1,794.27,True,0,2,8,3,2020,0,12,225,33,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1154.89,1.0,783.15,0.0,693.99,0.0,844.19,0.0,1032.9071428571428,212.17635445656214,794.27,1377.56,3.0,1013.4171428571428,223.71336294562118,783.15,1425.73,5.0,969.0,201.24420759280292,693.99,1425.73,8.0,0,0,0,0,0,0,0,1116.649181504173,1292.9097045642377,1176.5605730727216
2020-08-13,1,726.17,True,0,3,8,3,2020,0,13,226,33,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,794.27,0.0,1181.16,1.0,803.65,0.0,854.55,0.0,967.9085714285713,228.27173043170797,726.17,1377.56,2.0,1007.8828571428572,230.16709052433887,726.17,1425.73,5.0,964.7206666666666,205.0900497919832,693.99,1425.73,8.0,0,0,0,0,0,0,0,1116.649181504173,1292.9828831982134,1176.5605730727216
2020-08-14,1,1054.93,True,1,4,8,3,2020,0,14,227,33,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,726.17,0.0,843.65,0.0,818.57,0.0,913.81,0.0,998.0914285714287,223.010986233757,726.17,1377.56,3.0,1024.7657142857142,223.7930376216199,726.17,1425.73,6.0,969.4246666666667,205.50005676202474,693.99,1425.73,9.0,0,1,0,8,0,1,0,1116.649181504173,1301.7165400811596,1176.5605730727216
2020-08-15,1,985.26,True,0,5,8,3,2020,1,15,228,33,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1054.93,1.0,985.34,0.0,1100.08,0.0,884.3,0.0,998.08,223.01175066200864,726.17,1377.56,3.0,1016.5642857142857,222.92288762344097,726.17,1425.73,6.0,972.7899999999998,204.88371061619821,693.99,1425.73,9.0,0,0,1,0,8,0,1,1116.649181504173,1469.8601815385105,1176.5605730727216
2020-08-16,1,912.77,True,0,6,8,3,2020,1,16,229,33,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,985.26,0.0,1377.56,1.0,1425.73,1.0,1105.51,1.0,931.6814285714285,147.6577006038621,726.17,1154.89,2.0,979.9242857142857,190.2613177353011,726.17,1377.56,5.0,966.3653333333333,203.596306377534,693.99,1425.73,8.0,0,0,1,0,8,0,1,1116.649181504173,1469.4053345298032,1176.5605730727216
2020-08-17,1,776.4,True,0,0,8,3,2020,0,17,230,34,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,912.77,0.0,893.48,0.0,832.4,0.0,1363.66,1.0,914.9557142857144,158.90851958041412,726.17,1154.89,2.0,975.9242857142857,194.15032188464602,726.17,1377.56,5.0,946.7900000000001,191.9806194061947,693.99,1425.73,7.0,0,0,0,0,0,0,0,1116.649181504173,1291.2825684412342,1176.5605730727216
2020-08-18,1,793.86,True,0,1,8,3,2020,0,18,231,34,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,776.4,0.0,1154.89,1.0,1193.91,1.0,1002.35,0.0,863.38,122.46552984411927,726.17,1054.93,1.0,947.3492857142857,188.96982280305835,726.17,1377.56,4.0,939.8403333333334,193.66625432790886,693.99,1425.73,7.0,0,0,0,0,0,0,0,1116.649181504173,1302.3802580355905,1176.5605730727216
2020-08-19,1,1176.16,True,1,2,8,3,2020,0,19,232,34,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,793.86,0.0,794.27,0.0,783.15,0.0,1208.35,1.0,917.9357142857142,164.42206389423183,726.17,1176.16,2.0,975.4214285714287,191.87035401970758,726.17,1377.56,5.0,938.7673333333333,192.21099467877033,693.99,1425.73,7.0,0,1,0,8,0,1,0,1116.649181504173,1292.9097045642377,1176.5605730727216
2020-08-20,1,832.7,True,0,3,8,3,2020,0,20,233,34,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1176.16,1.0,726.17,0.0,1181.16,1.0,847.28,0.0,933.1542857142857,147.80476648348935,776.4,1176.16,2.0,950.5314285714286,185.6284342384046,726.17,1377.56,4.0,938.2813333333335,192.468554435359,693.99,1425.73,7.0,0,0,0,0,0,0,0,1116.649181504173,1292.9828831982134,1176.5605730727216
2020-08-21,1,786.4,True,0,4,8,3,2020,0,21,234,34,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,832.7,0.0,1054.93,1.0,843.65,0.0,821.96,0.0,894.7928571428572,145.7645334908678,776.4,1176.16,1.0,946.4421428571428,188.76812745060616,726.17,1377.56,4.0,937.096,193.31725981419493,693.99,1425.73,7.0,0,0,0,0,0,0,0,1116.649181504173,1301.7165400811596,1176.5605730727216
2020-08-22,1,1004.32,True,0,5,8,3,2020,1,22,235,34,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,786.4,0.0,985.26,0.0,985.34,0.0,793.32,0.0,897.5157142857142,147.89849490525214,776.4,1176.16,1.0,947.7978571428572,189.13677363539935,726.17,1377.56,4.0,944.1293333333332,191.73786163861095,693.99,1425.73,7.0,0,0,1,0,8,0,1,1116.649181504173,1469.8601815385105,1176.5605730727216
2020-08-23,1,970.0,True,0,6,8,3,2020,1,23,236,34,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1004.32,0.0,912.77,0.0,1377.56,1.0,903.62,0.0,905.6914285714286,150.4422209608055,776.4,1176.16,1.0,918.6864285714286,143.84236316228026,726.17,1176.16,3.0,946.342,191.63724967977276,693.99,1425.73,7.0,0,0,1,0,8,0,1,1116.649181504173,1469.4053345298032,1176.5605730727216
2020-08-24,1,682.15,True,0,0,8,3,2020,0,24,237,35,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,970.0,0.0,776.4,0.0,893.48,0.0,962.07,0.0,892.2271428571429,167.2237318399425,682.15,1176.16,1.0,903.5914285714287,157.16288032371943,682.15,1176.16,3.0,937.0113333333334,197.56783480588393,682.15,1425.73,7.0,0,0,0,0,0,0,0,1116.649181504173,1291.2825684412342,1176.5605730727216
2020-08-25,1,837.91,True,0,1,8,3,2020,0,25,238,35,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,682.15,0.0,793.86,0.0,1154.89,1.0,1011.36,0.0,898.5200000000001,163.69672965579,682.15,1176.16,1.0,880.9499999999999,140.07921396343832,682.15,1176.16,2.0,931.2296666666666,197.85478400851835,682.15,1425.73,7.0,0,0,0,0,0,0,0,1116.649181504173,1302.3802580355905,1176.5605730727216
2020-08-26,1,1077.89,True,1,2,8,3,2020,0,26,239,35,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,837.91,0.0,1176.16,1.0,794.27,0.0,790.03,0.0,884.4814285714286,138.13626888313294,682.15,1077.89,1.0,901.2085714285714,146.9208645106978,682.15,1176.16,3.0,940.825,197.75104044802356,682.15,1425.73,8.0,0,1,0,8,0,1,0,1116.649181504173,1292.9097045642377,1176.5605730727216
2020-08-27,1,651.39,True,0,3,8,3,2020,0,27,240,35,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1077.89,1.0,832.7,0.0,726.17,0.0,726.0,0.0,858.5799999999999,164.0344894628389,651.39,1077.89,1.0,895.867142857143,154.91586070800005,651.39,1176.16,3.0,938.338,200.98859373022927,651.39,1425.73,8.0,0,0,0,0,0,0,0,1116.649181504173,1292.9828831982134,1176.5605730727216
2020-08-28,1,806.24,True,0,4,8,3,2020,0,28,241,35,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,651.39,0.0,786.4,0.0,1054.93,1.0,693.99,0.0,861.4142857142857,162.7458004432238,651.39,1077.89,1.0,878.1035714285715,149.43494090468317,651.39,1176.16,2.0,942.0796666666666,197.29375646802498,651.39,1425.73,8.0,0,0,0,0,0,0,0,1116.649181504173,1301.7165400811596,1176.5605730727216
2020-08-29,1,1284.03,True,1,5,8,3,2020,1,29,242,35,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,806.24,0.0,1004.32,0.0,985.26,0.0,803.65,0.0,901.3728571428572,225.80314440638398,651.39,1284.03,2.0,899.4442857142857,183.39075984248439,651.39,1284.03,3.0,958.0923333333334,205.0143020189051,651.39,1425.73,9.0,1,1,1,8,8,1,1,1116.649181504173,1469.8601815385105,1176.5605730727216
2020-08-30,1,901.47,True,0,6,8,3,2020,1,30,243,35,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1284.03,1.0,970.0,0.0,912.77,0.0,818.57,0.0,891.5828571428572,223.80861472206632,651.39,1284.03,2.0,898.6371428571429,183.3524618545692,651.39,1284.03,3.0,960.8556666666667,203.6228413222861,651.39,1425.73,9.0,0,0,1,0,8,0,1,1116.649181504173,1469.4053345298032,1176.5605730727216
2020-08-31,1,789.12,True,0,0,8,3,2020,0,31,244,36,0,1,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,901.47,0.0,682.15,0.0,776.4,0.0,1100.08,0.0,906.8642857142856,210.37412593260018,651.39,1284.03,2.0,899.5457142857142,182.73060392552856,651.39,1284.03,3.0,950.4903333333333,204.20511188649198,651.39,1425.73,9.0,0,0,0,0,0,0,0,1116.649181504173,1291.2825684412342,1176.5605730727216
2020-09-01,1,746.52,True,0,1,9,3,2020,0,1,245,36,1,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,789.12,0.0,837.91,0.0,793.86,0.0,1425.73,1.0,893.8085714285714,218.06194528379584,651.39,1284.03,2.0,896.1642857142857,185.25730114187945,651.39,1284.03,3.0,927.85,186.5906194929386,651.39,1377.56,8.0,0,0,0,0,0,0,0,1116.649181504173,1302.3802580355905,1080.3436037319423
2020-09-02,1,764.6,True,0,2,9,3,2020,0,2,246,36,0,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,746.52,0.0,1077.89,1.0,1176.16,1.0,832.4,0.0,849.0528571428573,205.78849852168705,651.39,1284.03,1.0,866.7671428571429,169.38266923555653,651.39,1284.03,2.0,925.5899999999999,188.1903247174024,651.39,1377.56,8.0,0,0,0,0,0,0,0,1116.649181504173,1292.9097045642377,1080.3436037319423
2020-09-03,1,735.99,True,0,3,9,3,2020,0,3,247,36,0,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,764.6,0.0,651.39,0.0,832.7,0.0,1193.91,1.0,861.1385714285715,194.4151871149814,735.99,1284.03,1.0,859.8592857142858,172.81612822989908,651.39,1284.03,2.0,910.3259999999999,184.20520771402067,651.39,1377.56,7.0,0,0,0,0,0,0,0,1116.649181504173,1292.9828831982134,1080.3436037319423
2020-09-04,1,736.15,True,0,4,9,3,2020,0,4,248,36,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,735.99,0.0,806.24,0.0,786.4,0.0,783.15,0.0,851.1257142857143,199.4534526196667,735.99,1284.03,1.0,856.2700000000001,174.9676329188632,651.39,1284.03,2.0,908.7593333333334,185.51931850206662,651.39,1377.56,7.0,0,0,0,0,0,0,0,1116.649181504173,1301.7165400811596,1080.3436037319423
2020-09-05,1,830.26,True,0,5,9,3,2020,1,5,249,36,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,736.15,0.0,1284.03,1.0,1004.32,0.0,1181.16,1.0,786.3014285714287,60.96996512726618,735.99,901.47,0.0,843.8371428571428,169.7444681064644,651.39,1284.03,2.0,897.0626666666667,178.6887845878169,651.39,1377.56,6.0,0,0,1,0,9,0,1,1116.649181504173,1469.8601815385105,1080.3436037319423
2020-09-06,1,907.22,True,0,6,9,3,2020,1,6,250,36,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,830.26,0.0,901.47,0.0,970.0,0.0,843.65,0.0,787.1228571428572,62.79171620373605,735.99,907.22,0.0,839.352857142857,166.96157883355278,651.39,1284.03,2.0,899.1816666666667,178.41025214247134,651.39,1377.56,6.0,0,0,1,0,9,0,1,1116.649181504173,1469.4053345298032,1080.3436037319423
2020-09-07,1,1129.96,True,1,0,9,3,2020,0,7,251,37,0,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,907.22,0.0,789.12,0.0,682.15,0.0,985.34,0.0,835.8142857142858,144.10304714071452,735.99,1129.96,1.0,871.3392857142857,177.11493988429967,651.39,1284.03,3.0,904.0023333333334,182.72030066108726,651.39,1377.56,7.0,0,1,0,9,0,1,0,1116.649181504173,1291.2825684412342,1080.3436037319423
2020-09-08,1,715.85,True,0,1,9,3,2020,0,8,252,37,0,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1129.96,1.0,746.52,0.0,837.91,0.0,1377.56,1.0,831.4328571428571,147.6920846123575,715.85,1129.96,1.0,862.6207142857144,181.82860422616255,651.39,1284.03,3.0,881.9453333333333,162.39199480722945,651.39,1284.03,6.0,0,0,0,0,0,0,0,1116.649181504173,1302.3802580355905,1080.3436037319423
2020-09-09,1,689.23,True,0,2,9,3,2020,0,9,253,37,0,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,715.85,0.0,764.6,0.0,1077.89,1.0,893.48,0.0,820.6657142857144,155.89591258883505,689.23,1129.96,1.0,834.8592857142858,176.01028263075278,651.39,1284.03,2.0,875.137,166.13031740069343,651.39,1284.03,6.0,0,0,0,0,0,0,0,1116.649181504173,1292.9097045642377,1080.3436037319423
2020-09-10,1,700.32,True,0,3,9,3,2020,0,10,254,37,0,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,689.23,0.0,735.99,0.0,651.39,0.0,1154.89,1.0,815.5699999999999,159.66243745269043,689.23,1129.96,1.0,838.3542857142857,172.53848733250285,689.23,1284.03,2.0,859.9846666666667,160.3649539005957,651.39,1284.03,5.0,0,0,0,0,0,0,0,1116.649181504173,1292.9828831982134,1080.3436037319423
2020-09-11,1,654.92,True,0,4,9,3,2020,0,11,255,37,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,700.32,0.0,736.15,0.0,806.24,0.0,794.27,0.0,803.9657142857143,169.0714018649293,654.92,1129.96,1.0,827.5457142857142,179.31174866970716,654.92,1284.03,2.0,855.3396666666666,164.3038033535339,651.39,1284.03,5.0,0,0,0,0,0,0,0,1116.649181504173,1301.7165400811596,1080.3436037319423
2020-09-12,1,860.49,True,0,5,9,3,2020,1,12,256,37,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,654.92,0.0,830.26,0.0,1284.03,1.0,726.17,0.0,808.2842857142857,170.2370350283365,654.92,1129.96,1.0,797.2928571428572,123.37537140017466,654.92,1129.96,1.0,859.8170000000001,162.48254885923305,651.39,1284.03,5.0,0,0,1,0,9,0,1,1116.649181504173,1469.8601815385105,1080.3436037319423
2020-09-13,1,863.2,True,0,6,9,3,2020,1,13,257,37,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,860.49,0.0,907.22,0.0,901.47,0.0,1054.93,1.0,801.9957142857141,166.75057509717644,654.92,1129.96,1.0,794.5592857142857,121.2960555173378,654.92,1129.96,1.0,853.4259999999999,158.25925884773514,651.39,1284.03,4.0,0,0,1,0,9,0,1,1116.649181504173,1469.4053345298032,1080.3436037319423
2020-09-14,1,724.29,True,0,0,9,3,2020,0,14,258,38,0,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,863.2,0.0,1129.96,1.0,789.12,0.0,985.26,0.0,744.0428571428572,83.46895185522973,654.92,863.2,0.0,789.9285714285714,122.74849445149641,654.92,1129.96,1.0,844.7270000000001,157.93489735025136,651.39,1284.03,4.0,0,0,0,0,0,0,0,1116.649181504173,1291.2825684412342,1080.3436037319423
2020-09-15,1,763.45,True,0,1,9,3,2020,0,15,259,38,0,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,724.29,0.0,715.85,0.0,746.52,0.0,912.77,0.0,750.8428571428573,82.72496151189178,654.92,863.2,0.0,791.1378571428571,122.37076229346972,654.92,1129.96,1.0,839.7496666666667,158.06943124142776,651.39,1284.03,4.0,0,0,0,0,0,0,0,1116.649181504173,1302.3802580355905,1080.3436037319423
2020-09-16,1,688.65,True,0,2,9,3,2020,0,16,260,38,0,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,763.45,0.0,689.23,0.0,764.6,0.0,776.4,0.0,750.76,82.7972169419628,654.92,863.2,0.0,785.7128571428572,125.28653905400617,654.92,1129.96,1.0,836.8246666666666,160.08119361712983,651.39,1284.03,4.0,0,0,0,0,0,0,0,1116.649181504173,1292.9097045642377,1080.3436037319423
2020-09-17,1,691.17,True,0,3,9,3,2020,0,17,261,38,0,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,688.65,0.0,700.32,0.0,735.99,0.0,793.86,0.0,749.4528571428572,83.79249065684415,654.92,863.2,0.0,782.5114285714286,127.21266886941041,654.92,1129.96,1.0,833.4016666666666,162.11654805200735,651.39,1284.03,4.0,0,0,0,0,0,0,0,1116.649181504173,1292.9828831982134,1080.3436037319423
2020-09-18,1,656.09,True,0,4,9,3,2020,0,18,262,38,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,691.17,0.0,654.92,0.0,736.15,0.0,1176.16,1.0,749.62,83.57337634279506,656.09,863.2,0.0,776.7928571428572,131.19421518840008,654.92,1129.96,1.0,816.066,151.6702265829523,651.39,1284.03,3.0,0,0,0,0,0,0,0,1116.649181504173,1301.7165400811596,1080.3436037319423
2020-09-19,1,828.52,True,0,5,9,3,2020,1,19,263,38,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,656.09,0.0,860.49,0.0,830.26,0.0,832.7,0.0,745.0528571428571,77.12986553303453,656.09,863.2,0.0,776.6685714285715,131.14048045201733,654.92,1129.96,1.0,815.9266666666666,151.6563380290048,651.39,1284.03,3.0,0,0,1,0,9,0,1,1116.649181504173,1469.8601815385105,1080.3436037319423
2020-09-20,1,749.2,True,0,6,9,3,2020,1,20,264,38,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,828.52,0.0,863.2,0.0,907.22,0.0,786.4,0.0,728.767142857143,57.58468682856609,656.09,828.52,0.0,765.3814285714286,125.72833521018394,654.92,1129.96,1.0,814.6866666666667,152.0576339312879,651.39,1284.03,3.0,0,0,1,0,9,0,1,1116.649181504173,1469.4053345298032,1080.3436037319423
2020-09-21,1,757.46,True,0,0,9,3,2020,0,21,265,39,0,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,749.2,0.0,724.29,0.0,1129.96,1.0,1004.32,0.0,733.5057142857144,58.512155106774685,656.09,828.52,0.0,738.7742857142857,69.46667111358835,654.92,863.2,0.0,806.4580000000001,148.06882820336355,651.39,1284.03,3.0,0,0,0,0,0,0,0,1116.649181504173,1291.2825684412342,1080.3436037319423
2020-09-22,1,950.49,True,1,1,9,3,2020,0,22,266,39,0,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,757.46,0.0,763.45,0.0,715.85,0.0,970.0,0.0,760.2257142857143,101.43129445708155,656.09,950.49,1.0,755.5342857142857,89.05421578706778,654.92,950.49,1.0,805.8076666666667,147.36694781449762,651.39,1284.03,4.0,0,1,0,9,0,1,0,1116.649181504173,1302.3802580355905,1080.3436037319423
2020-09-23,1,664.99,True,0,2,9,3,2020,0,23,267,39,0,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,950.49,1.0,688.65,0.0,689.23,0.0,682.15,0.0,756.8457142857143,104.5598971654008,656.09,950.49,1.0,753.8028571428571,90.66359335719405,654.92,950.49,1.0,805.2356666666667,147.89582577129977,651.39,1284.03,4.0,0,0,0,0,0,0,0,1116.649181504173,1292.9097045642377,1080.3436037319423
2020-09-24,1,717.07,True,0,3,9,3,2020,0,24,268,39,0,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,664.99,0.0,691.17,0.0,700.32,0.0,837.91,0.0,760.5457142857142,102.28197183231191,656.09,950.49,1.0,754.9992857142857,90.01169996294294,654.92,950.49,1.0,801.2076666666667,148.6190353446743,651.39,1284.03,4.0,0,0,0,0,0,0,0,1116.649181504173,1292.9828831982134,1080.3436037319423
2020-09-25,1,672.15,True,0,4,9,3,2020,0,25,269,39,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,717.07,0.0,656.09,0.0,654.92,0.0,1077.89,1.0,762.84,99.69584611875467,664.99,950.49,1.0,756.2299999999999,88.64549760790409,656.09,950.49,1.0,787.6830000000001,140.8295842046028,651.39,1284.03,3.0,0,0,0,0,0,0,0,1116.649181504173,1301.7165400811596,1080.3436037319423
2020-09-26,1,809.58,True,0,5,9,3,2020,1,26,270,39,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,672.15,0.0,828.52,0.0,860.49,0.0,651.39,0.0,760.1342857142857,97.85626310345454,664.99,950.49,1.0,752.5935714285714,85.00916670997519,656.09,950.49,1.0,792.956,138.49259194927185,654.92,1284.03,3.0,0,0,1,0,9,0,1,1116.649181504173,1469.8601815385105,1080.3436037319423
2020-09-27,1,801.46,True,0,6,9,3,2020,1,27,271,39,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,809.58,0.0,749.2,0.0,863.2,0.0,806.24,0.0,767.6,98.87128602380504,664.99,950.49,1.0,748.1835714285714,80.30093970204855,656.09,950.49,1.0,792.7966666666666,138.4795309742581,654.92,1284.03,3.0,0,0,1,0,9,0,1,1116.649181504173,1469.4053345298032,1080.3436037319423
2020-09-28,1,679.23,True,0,0,9,3,2020,0,28,272,40,0,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,801.46,0.0,757.46,0.0,724.29,0.0,1284.03,1.0,756.4242857142856,104.47116697238778,664.99,950.49,1.0,744.965,82.21257406634614,656.09,950.49,1.0,772.6366666666668,104.30645605480312,654.92,1129.96,2.0,0,0,0,0,0,0,0,1116.649181504173,1291.2825684412342,1080.3436037319423
2020-09-29,1,722.8,True,0,1,9,3,2020,0,29,273,40,0,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,679.23,0.0,950.49,1.0,763.45,0.0,901.47,0.0,723.8971428571429,59.92819918155432,664.99,809.58,0.0,742.0614285714286,82.22733831902883,656.09,950.49,1.0,766.681,101.76660807777326,654.92,1129.96,2.0,0,0,0,0,0,0,0,1116.649181504173,1302.3802580355905,1080.3436037319423
2020-09-30,1,757.45,True,0,2,9,3,2020,0,30,274,40,0,1,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,722.8,0.0,664.99,0.0,688.65,0.0,789.12,0.0,737.1057142857143,54.74609966538785,672.15,809.58,0.0,746.9757142857143,80.83377138055272,656.09,950.49,1.0,765.6253333333334,101.6900467693567,654.92,1129.96,2.0,0,0,0,0,0,0,0,1116.649181504173,1292.9097045642377,1080.3436037319423
2020-10-01,1,603.61,False,0,3,10,4,2020,0,1,275,40,1,0,1,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,757.45,0.0,717.07,0.0,691.17,0.0,746.52,0.0,720.897142857143,74.79245053575968,603.61,809.58,0.0,740.7214285714286,88.50689098396467,603.61,950.49,1.0,760.8616666666666,105.87700763339616,603.61,1129.96,2.0,0,0,0,0,0,0,0,1116.649181504173,1292.9828831982134,1009.0591702949439
2020-10-02,1,647.33,False,0,4,10,4,2020,0,2,276,40,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,603.61,0.0,672.15,0.0,656.09,0.0,764.6,0.0,717.3514285714285,78.00779863334344,603.61,809.58,0.0,740.0957142857143,89.17963968342207,603.61,950.49,1.0,756.9526666666667,107.88009585784943,603.61,1129.96,2.0,0,0,0,0,0,0,0,1116.649181504173,1301.7165400811596,1009.0591702949439
