date,store_id,sales,is_holiday,promotion,day_of_week,month,quarter,year,is_weekend
2020-12-10,2,1070.66,True,0,3,12,4,2020,False
2020-12-11,2,1649.55,True,1,4,12,4,2020,False
2020-12-12,2,1449.36,True,0,5,12,4,2020,True
2020-12-13,2,1369.08,True,0,6,12,4,2020,True
2020-12-14,2,1099.08,True,0,0,12,4,2020,False
2020-12-15,2,1549.98,True,1,1,12,4,2020,False
2020-12-16,2,1137.6,True,0,2,12,4,2020,False
2020-12-17,2,1253.0,True,0,3,12,4,2020,False
2020-12-18,2,1642.24,True,1,4,12,4,2020,False
2020-12-19,2,1463.93,True,0,5,12,4,2020,True
2020-12-20,2,2035.56,True,1,6,12,4,2020,True
2020-12-21,2,1216.16,True,0,0,12,4,2020,False
2020-12-22,2,1133.1,True,0,1,12,4,2020,False
2020-12-23,2,1254.71,True,0,2,12,4,2020,False
2020-12-24,2,1742.14,True,0,3,12,4,2020,False
2020-12-25,2,1776.16,True,0,4,12,4,2020,False
2020-12-26,2,1473.51,True,0,5,12,4,2020,True
2020-12-27,2,1448.1,True,0,6,12,4,2020,True
2020-12-28,2,1242.84,True,0,0,12,4,2020,False
2020-12-29,2,1170.66,True,0,1,12,4,2020,False
2020-12-30,2,1204.18,True,0,2,12,4,2020,False
2020-12-31,2,1279.03,True,0,3,12,4,2020,False
2021-01-01,2,2013.81,True,0,4,1,1,2021,False
2021-01-02,2,1327.79,False,0,5,1,1,2021,True
2021-01-03,2,1183.97,False,0,6,1,1,2021,True
2021-01-04,2,1044.14,False,0,0,1,1,2021,False
2021-01-05,2,1032.77,False,0,1,1,1,2021,False
2021-01-06,2,1067.58,False,0,2,1,1,2021,False
2021-01-07,2,1088.32,False,0,3,1,1,2021,False
2021-01-08,2,1483.89,False,1,4,1,1,2021,False
2021-01-09,2,1353.2,False,0,5,1,1,2021,True
2021-01-10,2,1369.23,False,0,6,1,1,2021,True
2021-01-11,2,1153.24,False,0,0,1,1,2021,False
2021-01-12,2,1055.66,False,0,1,1,1,2021,False
2021-01-13,2,1123.18,False,0,2,1,1,2021,False
2021-01-14,2,1163.95,False,0,3,1,1,2021,False
2021-01-15,2,1605.44,False,1,4,1,1,2021,False
2021-01-16,2,1384.54,False,0,5,1,1,2021,True
2021-01-17,2,1425.56,False,0,6,1,1,2021,True
2021-01-18,2,1110.24,False,0,0,1,1,2021,False
2021-01-19,2,1051.51,False,0,1,1,1,2021,False
2021-01-20,2,1128.78,False,0,2,1,1,2021,False
2021-01-21,2,1596.21,False,1,3,1,1,2021,False
2021-01-22,2,1281.57,False,0,4,1,1,2021,False
2021-01-23,2,1358.58,False,0,5,1,1,2021,True
2021-01-24,2,1455.77,False,0,6,1,1,2021,True
2021-01-25,2,1282.88,False,0,0,1,1,2021,False
2021-01-26,2,1272.47,False,0,1,1,1,2021,False
2021-01-27,2,1177.88,False,0,2,1,1,2021,False
2021-01-28,2,1225.56,False,0,3,1,1,2021,False
2021-01-29,2,1200.53,False,0,4,1,1,2021,False
2021-01-30,2,1391.96,False,0,5,1,1,2021,True
2021-01-31,2,1506.08,False,0,6,1,1,2021,True
2021-02-01,2,1232.8,False,0,0,2,1,2021,False
2021-02-02,2,1161.51,False,0,1,2,1,2021,False
2021-02-03,2,1193.43,False,0,2,2,1,2021,False
2021-02-04,2,1208.93,False,0,3,2,1,2021,False
2021-02-05,2,1282.4,False,0,4,2,1,2021,False
2021-02-06,2,1412.08,False,0,5,2,1,2021,True
2021-02-07,2,1363.29,False,0,6,2,1,2021,True
2021-02-08,2,1669.3,False,1,0,2,1,2021,False
2021-02-09,2,1249.64,False,0,1,2,1,2021,False
2021-02-10,2,1691.22,False,1,2,2,1,2021,False
2021-02-11,2,1238.08,False,0,3,2,1,2021,False
2021-02-12,2,1226.55,False,0,4,2,1,2021,False
2021-02-13,2,1403.15,False,0,5,2,1,2021,True
2021-02-14,2,1930.24,True,0,6,2,1,2021,True
2021-02-15,2,1252.59,False,0,0,2,1,2021,False
2021-02-16,2,1315.12,False,0,1,2,1,2021,False
2021-02-17,2,1370.56,False,0,2,2,1,2021,False
2021-02-18,2,1235.68,False,0,3,2,1,2021,False
2021-02-19,2,1286.94,False,0,4,2,1,2021,False
2021-02-20,2,2179.15,False,1,5,2,1,2021,True
2021-02-21,2,1664.75,False,0,6,2,1,2021,True
2021-02-22,2,1261.77,False,0,0,2,1,2021,False
2021-02-23,2,1250.59,False,0,1,2,1,2021,False
2021-02-24,2,1277.49,False,0,2,2,1,2021,False
2021-02-25,2,1256.78,False,0,3,2,1,2021,False
2021-02-26,2,1335.78,False,0,4,2,1,2021,False
2021-02-27,2,1615.84,False,0,5,2,1,2021,True
2021-02-28,2,1582.4,False,0,6,2,1,2021,True
2021-03-01,2,1320.21,False,0,0,3,1,2021,False
2021-03-02,2,1383.35,False,0,1,3,1,2021,False
2021-03-03,2,1306.36,False,0,2,3,1,2021,False
2021-03-04,2,1359.46,False,0,3,3,1,2021,False
2021-03-05,2,1310.78,False,0,4,3,1,2021,False
2021-03-06,2,1531.8,False,0,5,3,1,2021,True
2021-03-07,2,1652.32,False,0,6,3,1,2021,True
2021-03-08,2,1345.04,False,0,0,3,1,2021,False
2021-03-09,2,1386.22,False,0,1,3,1,2021,False
2021-03-10,2,1355.32,False,0,2,3,1,2021,False
2021-03-11,2,1363.72,False,0,3,3,1,2021,False
2021-03-12,2,1297.08,False,0,4,3,1,2021,False
2021-03-13,2,1739.3,False,0,5,3,1,2021,True
2021-03-14,2,2280.36,False,1,6,3,1,2021,True
2021-03-15,2,1412.24,False,0,0,3,1,2021,False
2021-03-16,2,1878.76,False,1,1,3,1,2021,False
2021-03-17,2,1720.99,True,0,2,3,1,2021,False
2021-03-18,2,1390.23,False,0,3,3,1,2021,False
2021-03-19,2,1286.18,False,0,4,3,1,2021,False
2021-03-20,2,1697.33,False,0,5,3,1,2021,True
2021-03-21,2,1610.61,False,0,6,3,1,2021,True
2021-03-22,2,1393.43,False,0,0,3,1,2021,False
2021-03-23,2,1370.39,False,0,1,3,1,2021,False
2021-03-24,2,1415.46,False,0,2,3,1,2021,False
2021-03-25,2,1419.35,False,0,3,3,1,2021,False
2021-03-26,2,1367.3,False,0,4,3,1,2021,False
2021-03-27,2,1552.71,False,0,5,3,1,2021,True
2021-03-28,2,2368.6,False,1,6,3,1,2021,True
2021-03-29,2,1291.18,False,0,0,3,1,2021,False
2021-03-30,2,1384.04,False,0,1,3,1,2021,False
2021-03-31,2,1429.09,False,0,2,3,1,2021,False
2021-04-01,2,1386.99,False,0,3,4,2,2021,False
2021-04-02,2,1329.76,False,0,4,4,2,2021,False
2021-04-03,2,1643.04,False,0,5,4,2,2021,True
2021-04-04,2,1605.34,False,0,6,4,2,2021,True
2021-04-05,2,1331.76,False,0,0,4,2,2021,False
2021-04-06,2,1373.22,False,0,1,4,2,2021,False
2021-04-07,2,1233.63,False,0,2,4,2,2021,False
2021-04-08,2,1348.23,False,0,3,4,2,2021,False
2021-04-09,2,1367.03,False,0,4,4,2,2021,False
2021-04-10,2,1634.67,False,0,5,4,2,2021,True
2021-04-11,2,1590.75,False,0,6,4,2,2021,True
2021-04-12,2,1924.93,False,1,0,4,2,2021,False
2021-04-13,2,1357.96,False,0,1,4,2,2021,False
2021-04-14,2,1458.7,False,0,2,4,2,2021,False
2021-04-15,2,1382.25,False,0,3,4,2,2021,False
2021-04-16,2,1867.36,False,1,4,4,2,2021,False
2021-04-17,2,1661.04,False,0,5,4,2,2021,True
2021-04-18,2,1536.48,False,0,6,4,2,2021,True
2021-04-19,2,1353.17,False,0,0,4,2,2021,False
2021-04-20,2,1899.87,False,1,1,4,2,2021,False
2021-04-21,2,1350.58,False,0,2,4,2,2021,False
2021-04-22,2,1302.85,False,0,3,4,2,2021,False
2021-04-23,2,1345.62,False,0,4,4,2,2021,False
2021-04-24,2,1550.68,False,0,5,4,2,2021,True
2021-04-25,2,1692.5,False,0,6,4,2,2021,True
2021-04-26,2,1340.12,False,0,0,4,2,2021,False
2021-04-27,2,1357.83,False,0,1,4,2,2021,False
2021-04-28,2,1260.53,False,0,2,4,2,2021,False
2021-04-29,2,1299.61,False,0,3,4,2,2021,False
2021-04-30,2,1356.56,False,0,4,4,2,2021,False
2021-05-01,2,1639.66,False,0,5,5,2,2021,True
2021-05-02,2,1539.7,False,0,6,5,2,2021,True
2021-05-03,2,1252.23,False,0,0,5,2,2021,False
2021-05-04,2,1866.3,False,1,1,5,2,2021,False
2021-05-05,2,1294.91,False,0,2,5,2,2021,False
2021-05-06,2,1233.08,False,0,3,5,2,2021,False
2021-05-07,2,1743.97,False,1,4,5,2,2021,False
2021-05-08,2,1534.27,False,0,5,5,2,2021,True
2021-05-09,2,1614.31,False,0,6,5,2,2021,True
2021-05-10,2,1357.21,False,0,0,5,2,2021,False
2021-05-11,2,1308.05,False,0,1,5,2,2021,False
2021-05-12,2,1814.79,False,1,2,5,2,2021,False
2021-05-13,2,1268.86,False,0,3,5,2,2021,False
2021-05-14,2,1173.19,False,0,4,5,2,2021,False
2021-05-15,2,1591.39,False,0,5,5,2,2021,True
2021-05-16,2,2164.51,False,1,6,5,2,2021,True
2021-05-17,2,1231.44,False,0,0,5,2,2021,False
2021-05-18,2,1337.52,False,0,1,5,2,2021,False
2021-05-19,2,1206.87,False,0,2,5,2,2021,False
2021-05-20,2,1318.56,False,0,3,5,2,2021,False
2021-05-21,2,1170.86,False,0,4,5,2,2021,False
2021-05-22,2,1632.68,False,0,5,5,2,2021,True
2021-05-23,2,1431.4,False,0,6,5,2,2021,True
2021-05-24,2,1305.54,False,0,0,5,2,2021,False
2021-05-25,2,1209.92,False,0,1,5,2,2021,False
2021-05-26,2,1267.63,False,0,2,5,2,2021,False
2021-05-27,2,1321.52,False,0,3,5,2,2021,False
2021-05-28,2,1215.14,False,0,4,5,2,2021,False
2021-05-29,2,1590.69,False,0,5,5,2,2021,True
2021-05-30,2,1553.75,False,0,6,5,2,2021,True
2021-05-31,2,1141.18,False,0,0,5,2,2021,False
2021-06-01,2,1210.25,False,0,1,6,2,2021,False
2021-06-02,2,1194.34,False,0,2,6,2,2021,False
2021-06-03,2,1204.3,False,0,3,6,2,2021,False
2021-06-04,2,1656.95,False,1,4,6,2,2021,False
2021-06-05,2,1385.43,False,0,5,6,2,2021,True
2021-06-06,2,1421.17,False,0,6,6,2,2021,True
2021-06-07,2,1211.04,False,0,0,6,2,2021,False
2021-06-08,2,1522.55,False,1,1,6,2,2021,False
2021-06-09,2,1219.12,False,0,2,6,2,2021,False
2021-06-10,2,1176.62,False,0,3,6,2,2021,False
2021-06-11,2,1240.35,False,0,4,6,2,2021,False
2021-06-12,2,1922.52,False,1,5,6,2,2021,True
2021-06-13,2,1354.25,False,0,6,6,2,2021,True
2021-06-14,2,1107.82,False,0,0,6,2,2021,False
2021-06-15,2,1168.35,False,0,1,6,2,2021,False
2021-06-16,2,1045.37,False,0,2,6,2,2021,False
2021-06-17,2,1095.71,False,0,3,6,2,2021,False
2021-06-18,2,1136.79,False,0,4,6,2,2021,False
2021-06-19,2,1271.46,False,0,5,6,2,2021,True
2021-06-20,2,1344.37,False,0,6,6,2,2021,True
2021-06-21,2,1178.0,False,0,0,6,2,2021,False
2021-06-22,2,1165.03,False,0,1,6,2,2021,False
2021-06-23,2,1535.53,False,1,2,6,2,2021,False
2021-06-24,2,1145.33,False,0,3,6,2,2021,False
2021-06-25,2,1114.05,False,0,4,6,2,2021,False
2021-06-26,2,1832.34,False,1,5,6,2,2021,True
2021-06-27,2,1327.8,False,0,6,6,2,2021,True
2021-06-28,2,1055.92,False,0,0,6,2,2021,False
2021-06-29,2,1054.95,False,0,1,6,2,2021,False
2021-06-30,2,1085.99,False,0,2,6,2,2021,False
2021-07-01,2,1058.11,False,0,3,7,3,2021,False
2021-07-02,2,1110.29,False,0,4,7,3,2021,False
2021-07-03,2,1296.49,False,0,5,7,3,2021,True
2021-07-04,2,2290.17,True,0,6,7,3,2021,True
2021-07-05,2,1064.72,False,0,0,7,3,2021,False
2021-07-06,2,1040.77,False,0,1,7,3,2021,False
2021-07-07,2,1064.07,False,0,2,7,3,2021,False
2021-07-08,2,1481.77,False,1,3,7,3,2021,False
2021-07-09,2,1034.53,False,0,4,7,3,2021,False
2021-07-10,2,1171.09,False,0,5,7,3,2021,True
2021-07-11,2,1206.92,False,0,6,7,3,2021,True
2021-07-12,2,926.52,False,0,0,7,3,2021,False
2021-07-13,2,1058.82,False,0,1,7,3,2021,False
2021-07-14,2,1027.27,False,0,2,7,3,2021,False
2021-07-15,2,942.18,False,0,3,7,3,2021,False
2021-07-16,2,946.73,False,0,4,7,3,2021,False
2021-07-17,2,1702.49,False,1,5,7,3,2021,True
2021-07-18,2,1592.11,False,1,6,7,3,2021,True
2021-07-19,2,887.76,False,0,0,7,3,2021,False
2021-07-20,2,900.22,False,0,1,7,3,2021,False
2021-07-21,2,938.39,False,0,2,7,3,2021,False
2021-07-22,2,925.24,False,0,3,7,3,2021,False
2021-07-23,2,924.06,False,0,4,7,3,2021,False
2021-07-24,2,1611.6,False,1,5,7,3,2021,True
2021-07-25,2,1539.17,False,1,6,7,3,2021,True
2021-07-26,2,949.24,False,0,0,7,3,2021,False
2021-07-27,2,1235.76,False,1,1,7,3,2021,False
2021-07-28,2,979.85,False,0,2,7,3,2021,False
2021-07-29,2,861.24,False,0,3,7,3,2021,False
2021-07-30,2,910.26,False,0,4,7,3,2021,False
2021-07-31,2,1078.47,False,0,5,7,3,2021,True
2021-08-01,2,1204.27,True,0,6,8,3,2021,True
2021-08-02,2,1025.13,True,0,0,8,3,2021,False
2021-08-03,2,957.94,True,0,1,8,3,2021,False
2021-08-04,2,1016.55,True,0,2,8,3,2021,False
2021-08-05,2,1026.91,True,0,3,8,3,2021,False
2021-08-06,2,1340.09,True,1,4,8,3,2021,False
2021-08-07,2,1241.93,True,0,5,8,3,2021,True
2021-08-08,2,1162.85,True,0,6,8,3,2021,True
2021-08-09,2,933.53,True,0,0,8,3,2021,False
2021-08-10,2,950.16,True,0,1,8,3,2021,False
2021-08-11,2,1031.37,True,0,2,8,3,2021,False
2021-08-12,2,955.49,True,0,3,8,3,2021,False
2021-08-13,2,951.01,True,0,4,8,3,2021,False
2021-08-14,2,1136.96,True,0,5,8,3,2021,True
2021-08-15,2,1155.03,True,0,6,8,3,2021,True
2021-08-16,2,937.32,True,0,0,8,3,2021,False
2021-08-17,2,945.51,True,0,1,8,3,2021,False
2021-08-18,2,914.66,True,0,2,8,3,2021,False
2021-08-19,2,916.38,True,0,3,8,3,2021,False
2021-08-20,2,952.92,True,0,4,8,3,2021,False
2021-08-21,2,1042.61,True,0,5,8,3,2021,True
2021-08-22,2,1075.76,True,0,6,8,3,2021,True
2021-08-23,2,1235.28,True,1,0,8,3,2021,False
2021-08-24,2,819.76,True,0,1,8,3,2021,False
2021-08-25,2,821.97,True,0,2,8,3,2021,False
2021-08-26,2,881.95,True,0,3,8,3,2021,False
2021-08-27,2,930.22,True,0,4,8,3,2021,False
2021-08-28,2,1060.2,True,0,5,8,3,2021,True
2021-08-29,2,1017.54,True,0,6,8,3,2021,True
2021-08-30,2,938.21,True,0,0,8,3,2021,False
2021-08-31,2,846.14,True,0,1,8,3,2021,False
2021-09-01,2,812.53,True,0,2,9,3,2021,False
2021-09-02,2,950.83,True,0,3,9,3,2021,False
2021-09-03,2,860.93,True,0,4,9,3,2021,False
2021-09-04,2,1107.43,True,0,5,9,3,2021,True
2021-09-05,2,1021.65,True,0,6,9,3,2021,True
2021-09-06,2,1189.68,True,1,0,9,3,2021,False
2021-09-07,2,776.18,True,0,1,9,3,2021,False
2021-09-08,2,823.92,True,0,2,9,3,2021,False
2021-09-09,2,1202.97,True,1,3,9,3,2021,False
2021-09-10,2,874.05,True,0,4,9,3,2021,False
2021-09-11,2,1013.16,True,0,5,9,3,2021,True
2021-09-12,2,1390.35,True,1,6,9,3,2021,True
2021-09-13,2,836.07,True,0,0,9,3,2021,False
2021-09-14,2,780.58,True,0,1,9,3,2021,False
2021-09-15,2,903.84,True,0,2,9,3,2021,False
2021-09-16,2,869.93,True,0,3,9,3,2021,False
2021-09-17,2,822.83,True,0,4,9,3,2021,False
2021-09-18,2,969.53,True,0,5,9,3,2021,True
2021-09-19,2,1086.0,True,0,6,9,3,2021,True
2021-09-20,2,794.28,True,0,0,9,3,2021,False
2021-09-21,2,1142.34,True,1,1,9,3,2021,False
2021-09-22,2,1226.92,True,1,2,9,3,2021,False
2021-09-23,2,834.27,True,0,3,9,3,2021,False
2021-09-24,2,1068.34,True,1,4,9,3,2021,False
2021-09-25,2,1392.98,True,1,5,9,3,2021,True
2021-09-26,2,955.97,True,0,6,9,3,2021,True
2021-09-27,2,748.64,True,0,0,9,3,2021,False
2021-09-28,2,793.56,True,0,1,9,3,2021,False
2021-09-29,2,766.05,True,0,2,9,3,2021,False
2021-09-30,2,779.68,True,0,3,9,3,2021,False
2021-10-01,2,756.5,False,0,4,10,4,2021,False
2021-10-02,2,827.53,False,0,5,10,4,2021,True
2021-10-03,2,940.09,False,0,6,10,4,2021,True
2021-10-04,2,1028.47,False,1,0,10,4,2021,False
2021-10-05,2,709.68,False,0,1,10,4,2021,False
2021-10-06,2,1029.21,False,1,2,10,4,2021,False
2021-10-07,2,694.07,False,0,3,10,4,2021,False
2021-10-08,2,694.65,False,0,4,10,4,2021,False
2021-10-09,2,878.79,False,0,5,10,4,2021,True
2021-10-10,2,913.51,False,0,6,10,4,2021,True
2021-10-11,2,774.45,False,0,0,10,4,2021,False
2021-10-12,2,727.88,False,0,1,10,4,2021,False
2021-10-13,2,742.28,False,0,2,10,4,2021,False
2021-10-14,2,1066.16,False,1,3,10,4,2021,False
2021-10-15,2,833.51,False,0,4,10,4,2021,False
2021-10-16,2,1274.27,False,1,5,10,4,2021,True
2021-10-17,2,1241.44,False,1,6,10,4,2021,True
2021-10-18,2,715.05,False,0,0,10,4,2021,False
2021-10-19,2,807.94,False,0,1,10,4,2021,False
2021-10-20,2,651.43,False,0,2,10,4,2021,False
2021-10-21,2,739.37,False,0,3,10,4,2021,False
2021-10-22,2,722.06,False,0,4,10,4,2021,False
2021-10-23,2,962.35,False,0,5,10,4,2021,True
2021-10-24,2,990.45,False,0,6,10,4,2021,True
2021-10-25,2,762.39,False,0,0,10,4,2021,False
2021-10-26,2,738.64,False,0,1,10,4,2021,False
2021-10-27,2,771.46,False,0,2,10,4,2021,False
2021-10-28,2,801.28,False,0,3,10,4,2021,False
2021-10-29,2,811.12,False,0,4,10,4,2021,False
2021-10-30,2,936.41,False,0,5,10,4,2021,True
2021-10-31,2,1296.09,True,0,6,10,4,2021,True
2021-11-01,2,763.25,False,0,0,11,4,2021,False
2021-11-02,2,775.42,False,0,1,11,4,2021,False
2021-11-03,2,1099.87,False,1,2,11,4,2021,False
2021-11-04,2,1134.68,False,1,3,11,4,2021,False
2021-11-05,2,846.77,False,0,4,11,4,2021,False
2021-11-06,2,905.84,False,0,5,11,4,2021,True
2021-11-07,2,916.89,False,0,6,11,4,2021,True
2021-11-08,2,828.51,False,0,0,11,4,2021,False
2021-11-09,2,762.88,False,0,1,11,4,2021,False
2021-11-10,2,806.74,False,0,2,11,4,2021,False
2021-11-11,2,807.41,False,0,3,11,4,2021,False
2021-11-12,2,887.12,False,0,4,11,4,2021,False
2021-11-13,2,1081.76,False,0,5,11,4,2021,True
2021-11-14,2,978.29,False,0,6,11,4,2021,True
2021-11-15,2,866.14,False,0,0,11,4,2021,False
2021-11-16,2,827.03,False,0,1,11,4,2021,False
2021-11-17,2,887.52,False,0,2,11,4,2021,False
2021-11-18,2,796.07,False,0,3,11,4,2021,False
2021-11-19,2,913.09,False,0,4,11,4,2021,False
2021-11-20,2,1001.76,False,0,5,11,4,2021,True
2021-11-21,2,967.95,False,0,6,11,4,2021,True
2021-11-22,2,841.82,False,0,0,11,4,2021,False
2021-11-23,2,1209.06,False,1,1,11,4,2021,False
2021-11-24,2,1526.48,True,0,2,11,4,2021,False
2021-11-25,2,1585.43,True,0,3,11,4,2021,False
2021-11-26,2,1274.44,False,1,4,11,4,2021,False
2021-11-27,2,1029.19,False,0,5,11,4,2021,True
2021-11-28,2,1582.53,False,1,6,11,4,2021,True
2021-11-29,2,1021.45,False,0,0,11,4,2021,False
2021-11-30,2,893.23,False,0,1,11,4,2021,False
2021-12-01,2,1122.26,True,0,2,12,4,2021,False
2021-12-02,2,1117.42,True,0,3,12,4,2021,False
2021-12-03,2,1097.5,True,0,4,12,4,2021,False
2021-12-04,2,1320.32,True,0,5,12,4,2021,True
2021-12-05,2,1256.1,True,0,6,12,4,2021,True
2021-12-06,2,1115.26,True,0,0,12,4,2021,False
2021-12-07,2,1167.91,True,0,1,12,4,2021,False
2021-12-08,2,1559.86,True,1,2,12,4,2021,False
2021-12-09,2,995.99,True,0,3,12,4,2021,False
2021-12-10,2,1681.84,True,1,4,12,4,2021,False
2021-12-11,2,1404.21,True,0,5,12,4,2021,True
2021-12-12,2,1449.5,True,0,6,12,4,2021,True
2021-12-13,2,1155.4,True,0,0,12,4,2021,False
2021-12-14,2,1180.77,True,0,1,12,4,2021,False
2021-12-15,2,1207.83,True,0,2,12,4,2021,False
2021-12-16,2,1169.13,True,0,3,12,4,2021,False
2021-12-17,2,1246.98,True,0,4,12,4,2021,False
2021-12-18,2,1410.92,True,0,5,12,4,2021,True
2021-12-19,2,1543.54,True,0,6,12,4,2021,True
2021-12-20,2,1155.29,True,0,0,12,4,2021,False
2021-12-21,2,1243.1,True,0,1,12,4,2021,False
2021-12-22,2,1192.64,True,0,2,12,4,2021,False
2021-12-23,2,1185.51,True,0,3,12,4,2021,False
2021-12-24,2,1813.9,True,0,4,12,4,2021,False
2021-12-25,2,3009.12,True,1,5,12,4,2021,True
2021-12-26,2,1451.92,True,0,6,12,4,2021,True
2021-12-27,2,1301.31,True,0,0,12,4,2021,False
2021-12-28,2,1303.3,True,0,1,12,4,2021,False
2021-12-29,2,1213.04,True,0,2,12,4,2021,False
2021-12-30,2,1302.87,True,0,3,12,4,2021,False
2021-12-31,2,1249.91,True,0,4,12,4,2021,False
2022-01-01,2,2236.84,True,0,5,1,1,2022,True
2022-01-02,2,1344.34,False,0,6,1,1,2022,True
2022-01-03,2,1140.31,False,0,0,1,1,2022,False
2022-01-04,2,1068.06,False,0,1,1,1,2022,False
2022-01-05,2,1159.4,False,0,2,1,1,2022,False
2022-01-06,2,1102.42,False,0,3,1,1,2022,False
2022-01-07,2,1562.2,False,1,4,1,1,2022,False
2022-01-08,2,1334.38,False,0,5,1,1,2022,True
2022-01-09,2,1287.89,False,0,6,1,1,2022,True
2022-01-10,2,1116.57,False,0,0,1,1,2022,False
2022-01-11,2,1076.33,False,0,1,1,1,2022,False
2022-01-12,2,1166.28,False,0,2,1,1,2022,False
2022-01-13,2,1177.28,False,0,3,1,1,2022,False
2022-01-14,2,1517.95,False,1,4,1,1,2022,False
2022-01-15,2,1417.54,False,0,5,1,1,2022,True
2022-01-16,2,1390.46,False,0,6,1,1,2022,True
2022-01-17,2,1550.23,False,1,0,1,1,2022,False
2022-01-18,2,1182.72,False,0,1,1,1,2022,False
2022-01-19,2,1160.08,False,0,2,1,1,2022,False
2022-01-20,2,1148.54,False,0,3,1,1,2022,False
2022-01-21,2,1131.59,False,0,4,1,1,2022,False
2022-01-22,2,1450.59,False,0,5,1,1,2022,True
2022-01-23,2,1443.41,False,0,6,1,1,2022,True
2022-01-24,2,1211.05,False,0,0,1,1,2022,False
2022-01-25,2,1265.83,False,0,1,1,1,2022,False
2022-01-26,2,1290.56,False,0,2,1,1,2022,False
2022-01-27,2,1117.36,False,0,3,1,1,2022,False
2022-01-28,2,1243.12,False,0,4,1,1,2022,False
2022-01-29,2,1450.29,False,0,5,1,1,2022,True
2022-01-30,2,1507.69,False,0,6,1,1,2022,True
2022-01-31,2,1202.2,False,0,0,1,1,2022,False
2022-02-01,2,1341.71,False,0,1,2,1,2022,False
2022-02-02,2,1277.45,False,0,2,2,1,2022,False
2022-02-03,2,1746.82,False,1,3,2,1,2022,False
2022-02-04,2,1318.57,False,0,4,2,1,2022,False
2022-02-05,2,1473.95,False,0,5,2,1,2022,True
2022-02-06,2,1552.27,False,0,6,2,1,2022,True
2022-02-07,2,1261.63,False,0,0,2,1,2022,False
2022-02-08,2,1272.44,False,0,1,2,1,2022,False
2022-02-09,2,1367.42,False,0,2,2,1,2022,False
2022-02-10,2,1920.74,False,1,3,2,1,2022,False
2022-02-11,2,1309.75,False,0,4,2,1,2022,False
2022-02-12,2,1516.16,False,0,5,2,1,2022,True
2022-02-13,2,1552.88,False,0,6,2,1,2022,True
2022-02-14,2,1658.77,True,0,0,2,1,2022,False
2022-02-15,2,1277.05,False,0,1,2,1,2022,False
2022-02-16,2,1317.45,False,0,2,2,1,2022,False
2022-02-17,2,1281.76,False,0,3,2,1,2022,False
2022-02-18,2,1378.2,False,0,4,2,1,2022,False
2022-02-19,2,1577.11,False,0,5,2,1,2022,True
2022-02-20,2,1589.14,False,0,6,2,1,2022,True
2022-02-21,2,1302.87,False,0,0,2,1,2022,False
2022-02-22,2,1272.28,False,0,1,2,1,2022,False
2022-02-23,2,1281.43,False,0,2,2,1,2022,False
2022-02-24,2,1351.82,False,0,3,2,1,2022,False
2022-02-25,2,1865.68,False,1,4,2,1,2022,False
2022-02-26,2,2277.92,False,1,5,2,1,2022,True
2022-02-27,2,1671.69,False,0,6,2,1,2022,True
2022-02-28,2,1317.41,False,0,0,2,1,2022,False
2022-03-01,2,1464.29,False,0,1,3,1,2022,False
2022-03-02,2,1311.63,False,0,2,3,1,2022,False
2022-03-03,2,1849.99,False,1,3,3,1,2022,False
2022-03-04,2,1409.12,False,0,4,3,1,2022,False
2022-03-05,2,1640.24,False,0,5,3,1,2022,True
2022-03-06,2,1606.37,False,0,6,3,1,2022,True
2022-03-07,2,1861.05,False,1,0,3,1,2022,False
2022-03-08,2,1328.67,False,0,1,3,1,2022,False
2022-03-09,2,1379.77,False,0,2,3,1,2022,False
2022-03-10,2,2000.92,False,1,3,3,1,2022,False
2022-03-11,2,1300.82,False,0,4,3,1,2022,False
2022-03-12,2,1667.67,False,0,5,3,1,2022,True
2022-03-13,2,1699.34,False,0,6,3,1,2022,True
2022-03-14,2,1363.38,False,0,0,3,1,2022,False
2022-03-15,2,2017.68,False,1,1,3,1,2022,False
2022-03-16,2,1404.49,False,0,2,3,1,2022,False
2022-03-17,2,1852.13,True,0,3,3,1,2022,False
2022-03-18,2,1433.32,False,0,4,3,1,2022,False
2022-03-19,2,1732.26,False,0,5,3,1,2022,True
2022-03-20,2,1669.35,False,0,6,3,1,2022,True
2022-03-21,2,1480.17,False,0,0,3,1,2022,False
2022-03-22,2,1395.69,False,0,1,3,1,2022,False
2022-03-23,2,1389.11,False,0,2,3,1,2022,False
2022-03-24,2,1387.88,False,0,3,3,1,2022,False
2022-03-25,2,1385.17,False,0,4,3,1,2022,False
2022-03-26,2,1666.66,False,0,5,3,1,2022,True
2022-03-27,2,1688.15,False,0,6,3,1,2022,True
2022-03-28,2,1409.29,False,0,0,3,1,2022,False
2022-03-29,2,1409.08,False,0,1,3,1,2022,False
2022-03-30,2,1395.91,False,0,2,3,1,2022,False
2022-03-31,2,1444.53,False,0,3,3,1,2022,False
2022-04-01,2,1415.08,False,0,4,4,2,2022,False
2022-04-02,2,1709.07,False,0,5,4,2,2022,True
2022-04-03,2,2317.95,False,1,6,4,2,2022,True
2022-04-04,2,1345.84,False,0,0,4,2,2022,False
2022-04-05,2,1439.07,False,0,1,4,2,2022,False
2022-04-06,2,1446.88,False,0,2,4,2,2022,False
2022-04-07,2,1356.94,False,0,3,4,2,2022,False
